business_id,cool,funny,useful,rev_stars,positive_comments,negative_comments,age,t_last_c,t_comments,polarity,subjectivity
-JV2JVGIIArzlcPwQuby5A,0.011764705882352941,0.006849315068493151,0.04365079365079365,0.8333333333333333,-0.28252015022390814,-0.2746539814663233,-1.4548194699751003,-0.440971427448548,-1.2114191400364052,0.29143181818181824,0.5139532828282829
-JfncbVURtvuzBbof40o1w,0.02311516155758078,0.018811499131776967,0.023641851106639838,0.3838028169014085,0.0254381572797294,0.3777945424506707,1.8637691143351838,1.0179758697462982,1.2785605871810122,0.13118124382322247,0.5805217873906467
-K-yluljEQY_eN6sRYZu4Q,0.0,0.0,0.02976190476190476,1.0,-0.28545308648584755,-0.2957007080442909,-0.8341226988631442,0.5457645283601743,-1.1764761819213398,0.18962096930846933,0.3996357808857809
-LDuLnWSiM3rZ0CTuq-x4g,0.10588235294117647,0.04931506849315069,0.10476190476190476,0.8,-0.28545308648584755,-0.2746539814663233,-0.48908993952783836,-0.6499028700541325,-0.10454218354179938,0.3760543364681296,0.5765769766631836
-LTgv3sf1KVXJoBlyE76JQ,0.006417112299465241,0.007471980074719802,0.03679653679653679,0.5681818181818182,-0.27078840517615055,-0.2536072548883558,-0.30883252992999194,-0.5403854766240107,0.01244042032426024,0.2154943427784337,0.558120572609209
-La3NIJ2du3RE-Ld6G8SUQ,0.023529411764705882,0.013698630136986302,0.07936507936507936,0.33333333333333337,-0.28838602274778696,-0.2957007080442909,-0.35389647753051345,-0.06652733572386368,-0.31927318023429885,0.247479797979798,0.4045067340067339
-Le6cwbZL4tDZwNHwipfKg,0.01780322748568454,0.014456297733058553,0.021860514117151286,0.8207964601769913,0.9669106973622785,0.14628055009302765,1.7078776845352726,-0.6530341534912396,2.1285962965973253,0.3467891428865068,0.6174975064478307
-LeNW99PZFMYJSX5fJ9Fwg,0.010084033613445377,0.005870841487279844,0.047619047619047616,0.75,-0.27958721396196873,-0.2746539814663233,-1.0481599820087428,-0.576398387082991,-0.716691690882691,0.23721088435374152,0.5194501133786849
-LzUYsR54hd8cCiYXTquRA,0.030196936542669583,0.03147387668235365,0.03469834323226008,0.5404814004376368,0.8202638842653083,1.303850511881243,1.5891369902565462,-0.6551283544170898,2.009266513504898,0.1907488498783477,0.5270279736588078
-MJWwqjN3zI9letU3PRh0A,0.044117647058823525,0.0,0.011904761904761904,0.875,-0.28545308648584755,-0.2957007080442909,0.5690095110497477,2.1644534222632057,-0.7282364370453271,0.17492424242424243,0.5413778854587679
-MMEAIqtW-qa7roTxbhrVQ,0.013235294117647059,0.015410958904109592,0.023809523809523808,0.5,-0.2766542777000293,-0.2746539814663233,-1.162327717861713,-0.6564870487893975,-0.784311931512485,0.2543626165501165,0.5700352078477079
-MhfebM0QIsKt87iDN-FNw,0.05136084284460053,0.04017583316295237,0.05579246624022743,0.6194029850746269,0.06649926494688108,-0.08523344226461538,1.5698477503652204,-0.6473854067993774,1.985003856697129,0.20711087971098047,0.5169529026484022
-MmAW2x9vMGuhVcALU7QRw,0.3352941176470588,0.21917808219178084,0.369047619047619,0.20833333333333331,-0.28838602274778696,-0.2325605283103882,-1.5454011447879261,-0.5134819190359328,-1.259658279966505,-0.08156249999999995,0.6177083333333333
-MwAxDEDeWxN2Mj9U0Rzww,0.015126050420168066,0.014677103718199611,0.023809523809523808,0.7321428571428571,-0.2561237238664535,-0.2957007080442909,0.11672377295525181,0.7583974570120351,-0.3391046765305991,0.3029450232307375,0.528019191126334
-NR4KqS6lHseNvJ-GFzfMA,0.054901960784313725,0.05266362252663623,0.05485008818342152,0.8185185185185184,0.0782310099946387,-0.14837362199851803,-0.3994553194351596,-0.4946716741511123,-0.10718212364337333,0.299315694778994,0.5792950797395192
-Nh4mItTYou1-_sNTuDMig,0.0029411764705882353,0.0,0.0,0.5833333333333334,-0.2649225326522717,-0.2746539814663233,-1.519221969337825,-0.6113629274159289,-1.1740049766566902,0.23449611137111137,0.6182442751192752
-NmNumWmcqYTifMhFQifFQ,0.0,0.0,0.015873015873015872,0.33333333333333337,-0.2913189590097264,-0.2746539814663233,-0.6871707660552528,-0.49082142074837853,-0.4017104680025605,0.06562636165577344,0.5401587301587302
-Pv-3Moxm6is6COkQIA7Kg,0.010588235294117647,0.008219178082191782,0.023809523809523808,0.925,-0.27078840517615055,-0.2746539814663233,-1.519118046409946,-0.5222108529662854,-1.2276976463244775,0.30437907647907647,0.6268434824434824
-Qamd1hK7jczDkdUrm8lxg,0.0,0.0,0.0,0.95,-0.28252015022390814,-0.2957007080442909,-1.0558059991877262,-0.3724002050353659,-0.8475583341970949,0.22769047619047617,0.49524603174603177
-Qkx7W0itbAApcG5lJuMFQ,0.013462704669496664,0.006990538059596103,0.013193421698576338,0.8253865979381443,0.7616051590265202,0.27256090956083295,-1.2656756564462102,-0.6583832906548495,-0.8881282286525654,0.2923923282815497,0.5738789103189698
-R0Z2Lw0DfK8jSLYn6tazQ,0.0,0.0,0.047619047619047616,0.6875,-0.28838602274778696,-0.2746539814663233,0.3914057425033695,-0.03162431211732094,0.41659668240927555,0.26124007936507937,0.5696321733821734
-RJ216TTIghZshCkUlD1WQ,0.04071547114143463,0.03465452827757977,0.03694581280788177,0.865203761755486,0.6002936646198528,-0.022093262530712733,-0.7826365608790614,-0.6563864512129088,-0.3987568094844308,0.34357760357167816,0.5634925416665876
-RdenSl5COgnPqaANI3kCQ,0.013865546218487394,0.019080234833659494,0.017857142857142856,0.625,-0.23266023377093825,-0.16942034857648558,-0.06693143614549187,-0.624957984595998,0.30915082501961444,0.2379000371175039,0.5323437199541603
-RwnEdrn3ZdW1yug_CBmLg,0.0,0.0,0.0,1.0,-0.28838602274778696,-0.2957007080442909,-0.8382157865454367,0.5576091846126008,-1.1877807152304132,0.48440309690309685,0.773513986013986
-SLLTv3PZfxj6c-J2W4kjg,0.03529411764705882,0.04403131115459883,0.04251700680272109,0.4285714285714286,-0.2619895963903323,-0.2536072548883558,0.14173776225638082,-0.43448848112133026,0.40613855159604817,0.16018627602556174,0.49010556672163824
-SNWziCPz0umyjKqXqEHww,0.05042016806722689,0.04109589041095891,0.06802721088435373,0.4285714285714286,-0.27958721396196873,-0.2746539814663233,-0.5704206981640922,-0.2719503894628532,-0.4152148797625367,0.21139663818411472,0.5447300249179948
-SpT8Tyz2R45zSw1AIUimQ,0.024489795918367346,0.02627900475258597,0.03903466148364108,0.49149659863945583,0.09289569130433571,-0.0010465359527451837,0.6634106110614485,1.1817086524632199,-0.03933164905175099,0.1996431364161619,0.5342205430549161
-Tv0fTMRhbD0BuMiw-YH6g,0.014860681114551083,0.019466474405191062,0.09774436090225565,0.5263157894736842,-0.2531907876045141,-0.21151380173242068,0.4092276138369848,1.147981491740116,-0.2771284709040139,0.11218611305261755,0.4394132249529627
-Tv5UZeFHdKz3RM9vOYpaw,0.0,0.0,0.0,0.4,-0.2913189590097264,-0.2325605283103882,-1.116482416307159,0.05938212079860539,-1.1697376549715948,-0.1036904761904762,0.6014153439153439
-U7tvCtaraTQ9b0zBhpBMA,0.014177467597208374,0.01776178314371953,0.021610169491525423,0.41186440677966096,2.459775254689436,4.755513670667921,1.7297929655503372,-0.6569702175402563,2.15322873301117,0.16817380499080864,0.563195683687135
-UWw90jUbIL1RlL3EqWvnw,0.007058823529411765,0.016438356164383564,0.039417989417989414,0.6555555555555556,-0.07428167562621038,-0.0010465359527451837,0.37961061898877785,-0.6264708811022524,0.7635736332360736,0.21545348030324615,0.5334367458622435
-UZwW6dbda9tG-DBL73Xcw,0.009411764705882352,0.019178082191780823,0.025396825396825393,0.5166666666666667,-0.2649225326522717,-0.21151380173242068,-0.3371350690200875,-0.5140732878582865,-0.03218166100152167,0.18051305109032384,0.5695783974443066
-Ud5PK1dNQUMf2wfFeMdSw,0.0029411764705882353,0.0,0.12301587301587302,0.0,-0.28252015022390814,-0.14837362199851803,-1.0623852607599984,-0.1219675163752024,-1.0053621641747756,0.015023315162204051,0.40694451125006686
-Uix-n4Jqo4W7ERagC5qAA,0.04056795131845842,0.04865375531412377,0.04241926655719759,0.6982758620689655,-0.07721461188814979,-0.043139989108680284,-0.5655311041674432,0.007771584749891656,-0.5790453156442446,0.24943349148897354,0.5665662630511971
-Wz4zGE6zIbhAg3CkLlTuQ,0.12941176470588234,0.09589041095890413,0.0873015873015873,0.9166666666666667,-0.28838602274778696,-0.2957007080442909,-1.3382272000707471,0.08205283832588284,-1.408623016940773,0.3356734006734006,0.606473063973064
-YWr1wm_NaAlgEf9TZzsMQ,0.008144796380090498,0.031217070600632245,0.030219780219780217,0.3004807692307693,-0.11827571955530146,0.6093085348083137,0.794220201737895,-0.48781803264477863,1.1009836299488531,0.04802654349665074,0.5364701494023099
-Ylpy3VyRWwubf9dysuwjQ,0.014962203492918585,0.014508002670929363,0.014489695435042554,0.6824224519940916,1.4303146267487046,1.5564112308168534,1.9452273018377664,-0.6543352485123795,2.370434635006827,0.2544960645374661,0.5796632509547344
-Z5w5LCfbAQC0k_njKyTyQ,0.0,0.0,0.005952380952380952,1.0,-0.28545308648584755,-0.2957007080442909,-1.7419020686522992,-0.6032571967880379,-1.405051106281082,0.38903472222222224,0.6401928461199294
-ZDGeh6J8jIuo4AhPzXvzg,0.010310641110376734,0.008311528397722026,0.02006420545746388,0.9887640449438202,-0.039086440482937516,-0.2746539814663233,0.7188432351116983,-0.5699371953494267,1.0739847386029777,0.39923759021802774,0.5767183289556886
-_TSaVr53qiEGqMkwyEMaQ,0.025877560800287528,0.019585414167340907,0.023809523809523808,0.7988798370672099,0.9815753786719756,0.8618692537439244,-0.8277048692681643,-0.6551581605329496,-0.4452695637703164,0.265681572418677,0.5982141127127798
-_yEVC3_3M6YOsamYfNFEw,0.01884637350085665,0.013964622955180212,0.017337031900138695,0.7075242718446602,0.23367663187742718,0.23046745640489785,1.6150639391671002,-0.6501751663416698,2.0326090566961335,0.25824297876845864,0.5902850206864615
-a857YYdjzgOdOjFFRsRXQ,0.026743812279009967,0.026049854030990346,0.03417468991239483,0.6584699453551912,1.1047587016734306,1.1986168789914051,-0.9716208376256968,-0.650190077141448,-0.5944291414087624,0.2731428428698318,0.5817634472314436
-aQJUU104Sc9vuAV_EtXrA,0.010084033613445377,0.017612524461839533,0.057823129251700675,0.8214285714285714,-0.28252015022390814,-0.2536072548883558,0.503670233339967,-0.23124006611177086,0.6510697110831326,0.26458049886621315,0.3254081632653061
-byybpV9bP2k0aJ6-WhiBA,0.033017077798861476,0.027176314626601857,0.03341013824884793,0.8709677419354838,-0.12707452834111968,-0.21151380173242068,-0.8468824398518949,-0.5095731527439346,-0.5525986643892701,0.2833947548491579,0.5408319496098808
-cxD1NimFldATDUsN-oa3A,0.032225063938618924,0.03930911256700417,0.04865424430641822,0.30434782608695654,-0.2414590425567565,-0.21151380173242068,0.37654654861201425,0.9095805643214955,-0.16645806732846083,0.11919095052855835,0.5577792553187504
-dGORHtjPRnQzTZ2-SYa_g,0.020955882352941175,0.015410958904109592,0.019345238095238096,0.515625,-0.22386142498512004,-0.14837362199851803,1.0582350936176446,-0.5299013418200847,1.3945130760331677,0.19801897108882405,0.5763726786727704
-e218HfQvrFn6dk6zZyH3g,0.0058823529411764705,0.006849315068493151,0.003968253968253968,0.9166666666666667,-0.28252015022390814,-0.2746539814663233,-0.1435045468395974,-0.44387175606790763,0.12210761825687905,0.33972357503607503,0.7027525252525253
-eAyqSqY51GV88GRoPpzKw,0.06470588235294117,0.006849315068493151,0.03968253968253968,1.0,-0.27958721396196873,-0.2957007080442909,-1.7143353252355304,-0.6584488331423478,-1.3437491952985152,0.3335000017427554,0.5824651448926811
-eSyre8QQmcIj4wb0uIdmQ,0.03529411764705882,0.05479452054794521,0.023809523809523808,0.9166666666666667,-0.28838602274778696,-0.2957007080442909,1.374886736868608,1.0936604881591454,0.7363783595433083,0.33389249639249635,0.5408110408110408
-ecWOYxCL9GC80_aSqHBAw,0.03529411764705882,0.057534246575342465,0.023809523809523808,0.30000000000000004,-0.28252015022390814,-0.2957007080442909,-0.14386454189695408,-0.3450522963236814,0.06211007362734946,0.19299954086317725,0.5417293497748042
-et-7p5N-zUymdxsKKLnjA,0.011764705882352941,0.0,0.011904761904761904,0.75,-0.28252015022390814,-0.2746539814663233,-1.114434216470349,-0.1615887010272249,-1.034314152615286,0.3287029020362354,0.6053867186605283
-g_3XHnCdchIchtC-le2tQ,0.029156010230179028,0.01608100059559262,0.028985507246376812,0.826086956521739,-0.23559317003287766,-0.2536072548883558,-0.031077520028598624,-0.5703944289085633,0.3126381954055088,0.290631096864343,0.6062352425461286
-gx4-wJT_n7ufN1RsrDG2w,0.023785166240409206,0.05002977963073259,0.2013457556935818,0.3532608695652174,-0.1915991261037866,-0.08523344226461538,0.3851445424982568,-0.5242972655927707,0.7075379328699435,0.11048039272115352,0.5046374325650679
-h6bVDP9YrQ0Pa22CpEQDQ,0.028676470588235293,0.005136986301369864,0.0625,0.578125,-0.2590566601283929,-0.2325605283103882,0.5092027492531317,-0.5470133503509412,0.8472398009656831,0.13380129997317497,0.4956040944009694
-hsFN8VQvH26M0WZ3k1Wtg,0.028565382987727463,0.0340001971025919,0.06997259335388831,0.5440647482014388,0.3979210625460339,0.5672150816523787,2.129280768695676,-0.6578647106899795,2.559489887204978,0.1581876997155887,0.5384160035971908
-hzQQ8tbXThpp0k5E_y1Dw,0.03037974683544304,0.032252470955436104,0.03134418324291741,0.4873417721518988,-0.11534278329336206,0.06209364378115746,0.1397218727349666,-0.6349554203662517,0.525061620102037,0.17331785449744813,0.5443717470161159
-iFvYhgysvjkxckCr42NRw,0.037076648841354726,0.03777501037775011,0.05291005291005291,0.7626262626262625,0.22194488682966954,0.14628055009302765,0.6006402334250296,-0.6452560578823575,0.9993879632433298,0.2826329460412957,0.5605372372814506
-ifVnqwrgCE3Nc4svkJDMg,0.04948096885813148,0.04633360193392426,0.047619047619047616,0.28431372549019607,-0.15053801843663492,0.7987290740100217,1.3316097005890777,-0.654903236952942,1.7475849433234227,0.016919013626940205,0.5385175374865653
-ilCufjKjeswCLyIrCtuqQ,0.014634146341463414,0.01879385232208487,0.019308943089430895,0.5746951219512195,0.10462743635209334,0.27256090956083295,1.3693387649959143,1.052488394525837,0.7555888380126973,0.1751995965592217,0.5717159234167178
-jEyZSptICvvaNhuur9rUg,0.0032085561497326204,0.003735990037359901,0.025974025974025972,0.36363636363636365,-0.27958721396196873,-0.19046707515445313,1.3378055807652296,0.9730048201969278,0.7715274359651765,0.07915607941950918,0.5523013126680483
-jxAq6fuJBIv9hAp-jugQw,0.07279411764705883,0.038527397260273974,0.06101190476190476,0.9375,-0.2502578513425747,-0.2957007080442909,-1.0256118070509046,-0.6277001627387908,-0.6628339677294245,0.3882487010864027,0.6288060190151924
-kFyzXRzOlyoL4NyzoVkMA,0.021176470588235293,0.024657534246575345,0.14761904761904762,0.4,-0.28838602274778696,-0.2536072548883558,0.43075512506742025,-0.2917874511681176,0.6135537499267806,0.11288469106650925,0.5411627009354282
